Drug_ID,Gene_ID,Disease_ID
1272,74,3705
2740,286,4939
2626,8,5185
2626,8,5148
2626,8,847
4758,166,2004
4758,166,5466
4759,112,1141
4759,112,3721
4759,112,2159
4759,112,1212
834,1114,3233
834,1114,4986
412,2152,3881
412,2152,2832
3419,778,4388
3419,778,3974
4761,192,1739
1605,849,2694
1605,849,204
615,100,3292
4762,1226,2185
1381,1824,4628
755,55,4977
1343,560,5571
1264,125,271
213,6,4293
532,388,4645
2565,74,3705
3874,48,2661
3874,48,4640
3874,48,4966
288,56,2443
288,56,5586
288,56,4313
288,56,2612
288,56,5284
288,56,5661
638,124,4630
638,124,4678
17,48,2661
17,48,4640
17,48,4966
4766,226,1675
4766,226,5396
4766,226,5513
4767,1327,1666
4767,1327,2300
4767,1327,1220
818,46,5486
4768,53,3928
4768,53,5211
539,329,159
539,329,4837
173,1314,3878
173,1314,1877
8,17,765
8,17,4229
8,17,5290
8,17,1708
8,17,5087
8,17,3136
8,17,5355
2694,21,3070
313,21,3070
4769,366,1853
4769,366,2477
1459,58,4237
1459,58,2097
187,77,5628
187,77,5484
4627,1027,3221
1225,48,2661
1225,48,4640
1225,48,4966
4311,1403,2364
4311,1403,4175
4311,1403,4098
4311,1403,2887
496,145,5356
259,261,5443
362,2182,5499
1580,619,2685
1439,300,3255
1439,300,27
1439,300,1088
1439,300,5384
710,17,765
710,17,4229
710,17,5290
710,17,1708
710,17,5087
710,17,3136
710,17,5355
1963,759,124
85,959,802
1624,261,5443
1746,1292,2744
4773,125,271
4774,89,5105
4774,89,5474
956,1921,5538
956,1921,4103
3777,1668,4485
2720,89,5105
2720,89,5474
4777,596,3565
225,100,3292
261,56,2443
261,56,5586
261,56,4313
261,56,2612
261,56,5284
261,56,5661
4778,250,4097
4778,250,5240
4778,250,1055
1590,323,1963
1590,323,4946
1590,323,3486
3452,2223,1400
1249,17,765
1249,17,4229
1249,17,5290
1249,17,1708
1249,17,5087
1249,17,3136
1249,17,5355
6,207,871
6,207,5051
925,1471,2679
1057,56,2443
1057,56,5586
1057,56,4313
1057,56,2612
1057,56,5284
1057,56,5661
4645,35,5260
4645,35,2241
968,547,705
968,547,1140
968,547,4415
968,547,4046
968,547,2394
968,547,1629
968,547,4744
537,48,2661
537,48,4640
537,48,4966
710,56,2443
710,56,5586
710,56,4313
710,56,2612
710,56,5284
710,56,5661
4144,57,2085
4144,57,2521
4144,57,4813
1301,118,3422
2833,8,5185
2833,8,5148
2833,8,847
3706,1422,4846
3706,1422,631
3706,1422,1150
359,456,1429
616,17,765
616,17,4229
616,17,5290
616,17,1708
616,17,5087
616,17,3136
616,17,5355
1241,353,5522
4081,370,4952
4081,370,2232
4786,125,271
1070,518,4112
254,74,3705
1434,179,5089
1434,179,315
1434,179,4500
1434,179,4836
1434,179,3850
1434,179,903
1434,179,2888
1434,179,290
3232,65,284
3232,65,415
3232,65,5660
1269,26,2638
1269,26,3272
1269,26,5259
4788,124,4630
4788,124,4678
1042,74,3705
225,207,871
225,207,5051
1795,14,2814
569,53,3928
569,53,5211
3931,250,4097
3931,250,5240
3931,250,1055
690,759,124
360,21,3070
1017,21,3070
1830,106,1501
2689,21,3070
1259,125,271
4790,2227,246
1660,539,2549
256,290,2356
4791,1687,3611
2720,17,765
2720,17,4229
2720,17,5290
2720,17,1708
2720,17,5087
2720,17,3136
2720,17,5355
340,273,1518
163,241,805
163,241,3924
163,241,3618
163,241,4752
163,241,2289
163,241,4226
163,241,4326
163,241,4841
163,241,5404
163,241,5527
1652,21,3070
4792,291,1048
1117,21,3070
1496,502,5637
1496,502,5648
1496,502,5651
4794,55,4977
1261,74,3705
1053,245,1386
4795,469,590
4795,469,3988
1329,56,2443
1329,56,5586
1329,56,4313
1329,56,2612
1329,56,5284
1329,56,5661
2030,106,1501
935,1623,5581
935,1623,5113
2846,278,4032
2846,278,3003
2846,278,5220
2846,278,4589
2846,278,4115
2305,21,3070
1357,1322,688
1708,742,4727
2019,35,5260
2019,35,2241
483,1192,870
483,1192,4794
483,1192,1793
1012,74,3705
1377,241,805
1377,241,3924
1377,241,3618
1377,241,4752
1377,241,2289
1377,241,4226
1377,241,4326
1377,241,4841
1377,241,5404
1377,241,5527
1121,46,5486
288,261,5443
284,98,2904
2863,2234,2508
4797,23,5421
2215,79,242
2215,79,3326
2215,79,914
2215,79,2169
897,261,5443
200,2004,4137
4799,1021,5158
4799,1021,1967
4799,1021,2804
1024,1862,200
1024,1862,1780
178,171,2509
178,171,5061
178,171,1753
331,56,2443
331,56,5586
331,56,4313
331,56,2612
331,56,5284
331,56,5661
2001,997,880
2001,997,869
3614,58,4237
3614,58,2097
2549,172,5430
961,21,3070
4803,1174,467
4804,967,4950
950,326,5344
3198,17,765
3198,17,4229
3198,17,5290
3198,17,1708
3198,17,5087
3198,17,3136
3198,17,5355
1936,67,1301
1111,56,2443
1111,56,5586
1111,56,4313
1111,56,2612
1111,56,5284
1111,56,5661
369,737,3713
271,2237,2032
496,352,5530
496,352,2361
1109,106,1501
4807,317,1269
4808,10,3502
286,50,2106
707,329,159
707,329,4837
840,145,5356
2915,2239,4974
694,74,3705
436,643,3608
1920,166,2004
1920,166,5466
4809,1914,3300
41,720,1095
396,1285,5271
396,1285,5019
396,1285,3794
539,261,5443
4199,90,4506
4199,90,234
4199,90,1161
4199,90,5677
4810,453,20
4810,453,5675
4811,439,4777
4811,439,1568
4811,439,1669
4811,439,98
4811,439,5595
4811,439,2221
4811,439,582
4217,17,765
4217,17,4229
4217,17,5290
4217,17,1708
4217,17,5087
4217,17,3136
4217,17,5355
45,1479,1196
45,1479,1218
45,1479,5108
417,1138,949
294,2149,4773
294,2149,5300
1610,26,2638
1610,26,3272
1610,26,5259
4813,166,2004
4813,166,5466
453,565,389
453,565,3007
453,565,5311
1663,245,1386
4814,722,2648
2708,112,1141
2708,112,3721
2708,112,2159
2708,112,1212
425,17,765
425,17,4229
425,17,5290
425,17,1708
425,17,5087
425,17,3136
425,17,5355
4816,722,2648
1830,55,4977
1439,8,5185
1439,8,5148
1439,8,847
791,1080,2961
196,221,2432
780,56,2443
780,56,5586
780,56,4313
780,56,2612
780,56,5284
780,56,5661
1505,73,3735
2889,8,5185
2889,8,5148
2889,8,847
4818,2242,654
741,57,2085
741,57,2521
741,57,4813
2219,57,2085
2219,57,2521
2219,57,4813
1479,77,5628
1479,77,5484
1024,1615,3550
762,1327,1666
762,1327,2300
762,1327,1220
4823,98,2904
3678,17,765
3678,17,4229
3678,17,5290
3678,17,1708
3678,17,5087
3678,17,3136
3678,17,5355
4824,453,20
4824,453,5675
856,56,2443
856,56,5586
856,56,4313
856,56,2612
856,56,5284
856,56,5661
2078,21,3070
1213,898,1276
1213,898,874
1213,898,5495
3363,56,2443
3363,56,5586
3363,56,4313
3363,56,2612
3363,56,5284
3363,56,5661
153,2245,1270
1440,8,5185
1440,8,5148
1440,8,847
4827,1038,4889
4828,297,1826
844,21,3070
496,169,5371
897,17,765
897,17,4229
897,17,5290
897,17,1708
897,17,5087
897,17,3136
897,17,5355
567,46,5486
787,55,4977
736,139,1929
735,17,765
735,17,4229
735,17,5290
735,17,1708
735,17,5087
735,17,3136
735,17,5355
122,656,793
2040,2246,4307
205,221,2432
1488,17,765
1488,17,4229
1488,17,5290
1488,17,1708
1488,17,5087
1488,17,3136
1488,17,5355
4830,366,1853
4830,366,2477
844,509,3866
844,509,4409
844,509,3801
844,509,2557
517,139,1929
115,26,2638
115,26,3272
115,26,5259
1930,21,3070
4832,125,271
4834,1422,4846
4834,1422,631
4834,1422,1150
4835,902,3196
4835,902,1705
568,21,3070
81,747,866
81,747,2146
4836,875,2775
1660,1037,5417
1660,1037,2528
2412,57,2085
2412,57,2521
2412,57,4813
3190,57,2085
3190,57,2521
3190,57,4813
1627,329,159
1627,329,4837
196,118,3422
1024,459,5117
1024,459,3258
1024,459,928
176,1037,5417
176,1037,2528
907,8,5185
907,8,5148
907,8,847
22,1114,3233
22,1114,4986
4840,1635,3082
517,48,2661
517,48,4640
517,48,4966
3187,17,765
3187,17,4229
3187,17,5290
3187,17,1708
3187,17,5087
3187,17,3136
3187,17,5355
4842,26,2638
4842,26,3272
4842,26,5259
295,17,765
295,17,4229
295,17,5290
295,17,1708
295,17,5087
295,17,3136
295,17,5355
274,17,765
274,17,4229
274,17,5290
274,17,1708
274,17,5087
274,17,3136
274,17,5355
3178,2055,319
638,497,913
638,497,5348
638,497,4159
638,497,769
707,70,1637
568,45,5634
568,45,3146
819,2251,2244
819,2251,3827
2583,2252,1980
2583,2252,2081
2583,2252,3245
2583,2252,1926
2583,2252,2517
2583,2252,1971
2583,2252,2096
2583,2252,2876
2583,2252,2764
2583,2252,3081
2583,2252,834
2583,2252,3490
2583,2252,3398
4843,537,4964
4843,537,4924
4843,537,311
4843,537,1688
3426,1554,2579
3426,1554,1415
3902,497,913
3902,497,5348
3902,497,4159
3902,497,769
60,1349,2084
1630,17,765
1630,17,4229
1630,17,5290
1630,17,1708
1630,17,5087
1630,17,3136
1630,17,5355
562,790,4360
572,1259,1751
1128,57,2085
1128,57,2521
1128,57,4813
169,125,271
4845,564,4685
1702,350,3692
94,722,2648
641,57,2085
641,57,2521
641,57,4813
4847,722,2648
1679,6,4293
213,534,5638
4684,65,284
4684,65,415
4684,65,5660
54,56,2443
54,56,5586
54,56,4313
54,56,2612
54,56,5284
54,56,5661
124,21,3070
2403,160,4277
2403,160,3094
2403,160,5408
2403,160,2298
2403,160,5023
2403,160,3662
602,742,4727
135,692,5123
1434,56,2443
1434,56,5586
1434,56,4313
1434,56,2612
1434,56,5284
1434,56,5661
4853,498,1692
4853,498,2651
4853,498,195
4853,498,1687
4854,290,2356
627,325,53
627,325,3471
627,325,4838
1902,17,765
1902,17,4229
1902,17,5290
1902,17,1708
1902,17,5087
1902,17,3136
1902,17,5355
803,125,271
2192,46,5486
47,17,765
47,17,4229
47,17,5290
47,17,1708
47,17,5087
47,17,3136
47,17,5355
1995,509,3866
1995,509,4409
1995,509,3801
1995,509,2557
4855,278,4032
4855,278,3003
4855,278,5220
4855,278,4589
4855,278,4115
4856,779,3122
4856,779,1366
2995,89,5105
2995,89,5474
509,714,2039
388,509,3866
388,509,4409
388,509,3801
388,509,2557
4458,291,1048
4220,453,20
4220,453,5675
2731,571,2068
2731,571,809
2817,2259,5521
459,46,5486
517,326,5344
2364,57,2085
2364,57,2521
2364,57,4813
1690,124,4630
1690,124,4678
704,392,4105
265,1022,4646
265,1022,4436
265,1022,1497
16,160,4277
16,160,3094
16,160,5408
16,160,2298
16,160,5023
16,160,3662
209,382,3173
1207,329,159
1207,329,4837
1307,74,3705
1214,497,913
1214,497,5348
1214,497,4159
1214,497,769
1593,8,5185
1593,8,5148
1593,8,847
2946,89,5105
2946,89,5474
82,45,5634
82,45,3146
3847,370,4952
3847,370,2232
3192,699,615
3192,699,38
574,226,1675
574,226,5396
574,226,5513
544,958,4367
544,958,3952
913,230,353
3108,100,3292
834,2264,3992
1087,67,1301
335,221,2432
3299,8,5185
3299,8,5148
3299,8,847
68,57,2085
68,57,2521
68,57,4813
2646,718,4959
2646,718,1001
2646,718,5611
2646,718,5057
2646,718,1617
753,226,1675
753,226,5396
753,226,5513
362,70,1637
4865,746,3303
3027,57,2085
3027,57,2521
3027,57,4813
289,21,3070
4866,764,276
185,838,5534
185,838,262
185,838,3694
1245,596,3565
4868,467,5585
4868,467,3922
176,17,765
176,17,4229
176,17,5290
176,17,1708
176,17,5087
176,17,3136
176,17,5355
1778,290,2356
2035,1271,665
3097,283,14
15,1942,2966
4870,2266,5635
2495,779,3122
2495,779,1366
775,145,5356
191,286,4939
353,21,3070
1491,26,2638
1491,26,3272
1491,26,5259
3441,144,2755
3441,144,2047
1463,639,2836
1932,250,4097
1932,250,5240
1932,250,1055
771,46,5486
122,17,765
122,17,4229
122,17,5290
122,17,1708
122,17,5087
122,17,3136
122,17,5355
780,508,1441
544,2271,3917
897,56,2443
897,56,5586
897,56,4313
897,56,2612
897,56,5284
897,56,5661
703,8,5185
703,8,5148
703,8,847
4873,290,2356
4874,1236,3103
866,21,3070
2791,112,1141
2791,112,3721
2791,112,2159
2791,112,1212
4875,391,5062
4875,391,5010
4875,391,5419
4875,391,1503
4875,391,1491
3426,850,1623
135,74,3705
211,8,5185
211,8,5148
211,8,847
1460,759,124
23,1182,5200
23,1182,5639
23,1182,9
217,192,1739
1728,300,3255
1728,300,27
1728,300,1088
1728,300,5384
2046,467,5585
2046,467,3922
2759,65,284
2759,65,415
2759,65,5660
629,57,2085
629,57,2521
629,57,4813
1221,864,3310
1221,864,3324
4879,51,3384
4879,51,3761
4879,51,1205
4879,51,3793
311,70,1637
542,397,5304
1114,179,5089
1114,179,315
1114,179,4500
1114,179,4836
1114,179,3850
1114,179,903
1114,179,2888
1114,179,290
1943,57,2085
1943,57,2521
1943,57,4813
1068,329,159
1068,329,4837
47,124,4630
47,124,4678
4882,518,4112
2961,1283,2269
2961,1283,3340
2961,1283,1272
2818,166,2004
2818,166,5466
1412,57,2085
1412,57,2521
1412,57,4813
4883,17,765
4883,17,4229
4883,17,5290
4883,17,1708
4883,17,5087
4883,17,3136
4883,17,5355
3640,215,3634
3640,215,477
3640,215,2998
3640,215,1305
680,790,4360
330,171,2509
330,171,5061
330,171,1753
1148,1055,4822
1148,1055,3831
3672,65,284
3672,65,415
3672,65,5660
4886,1915,605
4886,1915,4257
4886,1915,5372
4886,1915,4747
4886,1915,3063
4886,1915,5422
4886,1915,5497
4886,1915,5670
34,17,765
34,17,4229
34,17,5290
34,17,1708
34,17,5087
34,17,3136
34,17,5355
460,2275,4904
4888,183,5624
4888,183,1069
806,2276,958
176,112,1141
176,112,3721
176,112,2159
176,112,1212
4890,241,805
4890,241,3924
4890,241,3618
4890,241,4752
4890,241,2289
4890,241,4226
4890,241,4326
4890,241,4841
4890,241,5404
4890,241,5527
2620,1512,496
2620,1512,1644
2620,1512,1434
94,1192,870
94,1192,4794
94,1192,1793
4133,1118,3373
4891,300,3255
4891,300,27
4891,300,1088
4891,300,5384
494,55,4977
843,755,4791
4892,166,2004
4892,166,5466
4438,848,1962
4380,1422,4846
4380,1422,631
4380,1422,1150
412,1283,2269
412,1283,3340
412,1283,1272
1630,21,3070
4893,2277,104
699,2278,3979
61,21,3070
1730,8,5185
1730,8,5148
1730,8,847
713,171,2509
713,171,5061
713,171,1753
1702,124,4630
1702,124,4678
1902,56,2443
1902,56,5586
1902,56,4313
1902,56,2612
1902,56,5284
1902,56,5661
627,394,4511
4895,261,5443
1187,98,2904
3175,89,5105
3175,89,5474
2158,885,396
3621,241,805
3621,241,3924
3621,241,3618
3621,241,4752
3621,241,2289
3621,241,4226
3621,241,4326
3621,241,4841
3621,241,5404
3621,241,5527
292,256,1754
292,256,4038
2750,254,4775
200,2126,619
200,2126,4713
1221,124,4630
1221,124,4678
274,57,2085
274,57,2521
274,57,4813
1600,56,2443
1600,56,5586
1600,56,4313
1600,56,2612
1600,56,5284
1600,56,5661
4886,288,2782
4886,288,667
4898,1192,870
4898,1192,4794
4898,1192,1793
1730,57,2085
1730,57,2521
1730,57,4813
4899,200,5383
4900,659,3123
4901,250,4097
4901,250,5240
4901,250,1055
4903,712,1199
4905,1228,1978
4905,1228,5582
4905,1228,3530
4905,1228,1495
4906,52,2050
3226,352,5530
3226,352,2361
258,892,4304
258,892,4565
4907,241,805
4907,241,3924
4907,241,3618
4907,241,4752
4907,241,2289
4907,241,4226
4907,241,4326
4907,241,4841
4907,241,5404
4907,241,5527
52,6,4293
596,207,871
596,207,5051
4759,17,765
4759,17,4229
4759,17,5290
4759,17,1708
4759,17,5087
4759,17,3136
4759,17,5355
259,1671,4862
259,1671,4956
4334,26,2638
4334,26,3272
4334,26,5259
3201,1925,5238
4909,166,2004
4909,166,5466
117,261,5443
3044,17,765
3044,17,4229
3044,17,5290
3044,17,1708
3044,17,5087
3044,17,3136
3044,17,5355
3276,1095,5452
3276,1095,1356
3276,1095,2419
3276,1095,814
798,397,5304
4912,370,4952
4912,370,2232
1415,124,4630
1415,124,4678
4913,349,3130
4914,1974,3523
4914,1974,5163
4914,1974,5465
4914,1974,4735
344,261,5443
285,8,5185
285,8,5148
285,8,847
1031,77,5628
1031,77,5484
4625,100,3292
9,55,4977
4917,209,1879
4917,209,4419
4917,209,2429
935,74,3705
568,89,5105
568,89,5474
3017,692,5123
1202,2223,1400
750,1302,1548
750,1302,4633
1439,46,5486
4919,902,3196
4919,902,1705
2157,17,765
2157,17,4229
2157,17,5290
2157,17,1708
2157,17,5087
2157,17,3136
2157,17,5355
273,56,2443
273,56,5586
273,56,4313
273,56,2612
273,56,5284
273,56,5661
4920,183,5624
4920,183,1069
3640,544,979
303,21,3070
4029,596,3565
38,261,5443
2360,366,1853
2360,366,2477
844,56,2443
844,56,5586
844,56,4313
844,56,2612
844,56,5284
844,56,5661
510,329,159
510,329,4837
1543,56,2443
1543,56,5586
1543,56,4313
1543,56,2612
1543,56,5284
1543,56,5661
4921,278,4032
4921,278,3003
4921,278,5220
4921,278,4589
4921,278,4115
1143,56,2443
1143,56,5586
1143,56,4313
1143,56,2612
1143,56,5284
1143,56,5661
2378,17,765
2378,17,4229
2378,17,5290
2378,17,1708
2378,17,5087
2378,17,3136
2378,17,5355
583,534,5638
127,1771,3214
4792,130,3499
791,56,2443
791,56,5586
791,56,4313
791,56,2612
791,56,5284
791,56,5661
673,70,1637
3029,554,2732
1249,74,3705
373,185,2137
3809,1471,2679
762,518,4112
2051,8,5185
2051,8,5148
2051,8,847
2225,21,3070
1202,963,4417
1596,17,765
1596,17,4229
1596,17,5290
1596,17,1708
1596,17,5087
1596,17,3136
1596,17,5355
1094,2288,5317
2325,17,765
2325,17,4229
2325,17,5290
2325,17,1708
2325,17,5087
2325,17,3136
2325,17,5355
4924,2289,4412
4924,2289,1851
4925,1172,3420
4926,125,271
3187,112,1141
3187,112,3721
3187,112,2159
3187,112,1212
353,459,5117
353,459,3258
353,459,928
418,118,3422
225,286,4939
246,169,5371
63,356,4298
63,356,5107
63,356,5664
4030,1251,3318
4930,1016,1968
3553,145,5356
4931,391,5062
4931,391,5010
4931,391,5419
4931,391,1503
4931,391,1491
4932,549,3396
4932,549,4758
673,959,802
4280,210,2709
3458,53,3928
3458,53,5211
703,74,3705
736,356,4298
736,356,5107
736,356,5664
4934,172,5430
1096,534,5638
1431,239,2359
1109,6,4293
835,48,2661
835,48,4640
835,48,4966
581,1192,870
581,1192,4794
581,1192,1793
1885,10,3502
2611,1032,998
2611,1032,2499
2611,1032,5363
653,2295,3808
485,57,2085
485,57,2521
485,57,4813
4937,166,2004
4937,166,5466
251,21,3070
4939,1624,685
4939,1624,4931
1676,1192,870
1676,1192,4794
1676,1192,1793
227,251,3687
189,1671,4862
189,1671,4956
128,356,4298
128,356,5107
128,356,5664
52,207,871
52,207,5051
4941,996,2155
4942,290,2356
4943,136,220
1057,1844,3039
4944,53,3928
4944,53,5211
4946,480,3045
1114,137,1387
4947,246,965
3648,124,4630
3648,124,4678
156,21,3070
1376,868,1293
1376,868,3697
1376,868,851
3613,17,765
3613,17,4229
3613,17,5290
3613,17,1708
3613,17,5087
3613,17,3136
3613,17,5355
86,74,3705
4949,58,4237
4949,58,2097
4712,46,5486
1084,356,4298
1084,356,5107
1084,356,5664
602,14,2814
4950,1236,3103
30,1278,5253
2717,46,5486
1500,1195,2943
1864,759,124
4954,226,1675
4954,226,5396
4954,226,5513
2456,2013,1524
2456,2013,2653
2456,2013,2880
2456,2013,2872
4955,53,3928
4955,53,5211
273,77,5628
273,77,5484
195,145,5356
4957,722,2648
285,56,2443
285,56,5586
285,56,4313
285,56,2612
285,56,5284
285,56,5661
115,106,1501
568,8,5185
568,8,5148
568,8,847
2569,56,2443
2569,56,5586
2569,56,4313
2569,56,2612
2569,56,5284
2569,56,5661
762,8,5185
762,8,5148
762,8,847
1536,17,765
1536,17,4229
1536,17,5290
1536,17,1708
1536,17,5087
1536,17,3136
1536,17,5355
1187,57,2085
1187,57,2521
1187,57,4813
330,58,4237
330,58,2097
1179,184,3461
1179,184,2729
205,35,5260
205,35,2241
79,1292,2744
1302,56,2443
1302,56,5586
1302,56,4313
1302,56,2612
1302,56,5284
1302,56,5661
4960,779,3122
4960,779,1366
104,26,2638
104,26,3272
104,26,5259
1349,169,5371
764,184,3461
764,184,2729
433,2299,4858
494,434,4016
494,434,4308
4961,480,3045
1294,17,765
1294,17,4229
1294,17,5290
1294,17,1708
1294,17,5087
1294,17,3136
1294,17,5355
1936,21,3070
95,46,5486
3048,261,5443
803,502,5637
803,502,5648
803,502,5651
914,57,2085
914,57,2521
914,57,4813
3860,8,5185
3860,8,5148
3860,8,847
624,286,4939
2679,1422,4846
2679,1422,631
2679,1422,1150
597,8,5185
597,8,5148
